#! FIELDS energy vol b1.bias der_energy der_vol
#! SET min_energy -15000
#! SET max_energy -12250
#! SET nbins_energy  201
#! SET periodic_energy false
#! SET min_vol 6.5
#! SET max_vol 8.25
#! SET nbins_vol  201
#! SET periodic_vol false
 -12690.000000000    6.806250000  -65.439971291    0.149444250 -306.335064683
 -12676.250000000    6.806250000  -67.516722471    0.152615503 -303.932047413
 -12662.500000000    6.806250000  -69.636500621    0.155700144 -301.508023967
 -12648.750000000    6.806250000  -71.798009180    0.158682854 -299.070057519
 -12635.000000000    6.806250000  -73.999743507    0.161548727 -296.625673175
 -12621.250000000    6.806250000  -76.239998228    0.164283517 -294.182815834
 -12607.500000000    6.806250000  -78.516878274    0.166873925 -291.749796844
 -12593.750000000    6.806250000  -80.828314002    0.169307913 -289.335228339
 -12580.000000000    6.806250000  -83.172080825    0.171575043 -286.947944082
 -12566.250000000    6.806250000  -85.545823795    0.173666857 -284.596905575
 -12552.500000000    6.806250000  -87.947087609    0.175577286 -282.291092113
 -12538.750000000    6.806250000  -90.373352536    0.177303106 -280.039373422
 -12525.000000000    6.806250000  -92.822076783    0.178844419 -277.850363409
 -12511.250000000    6.806250000  -95.290745863    0.180205184 -275.732253514
 -12497.500000000    6.806250000  -97.776929516    0.181393793 -273.692624057
 -12483.750000000    6.806250000 -100.278346828    0.182423683 -271.738231900
 -12470.000000000    6.806250000 -102.792940142    0.183314007 -269.874772672
 -12456.250000000    6.806250000 -105.318958465    0.184090341 -268.106615700
 -12442.500000000    6.806250000 -107.855051044    0.184785457 -266.436509741
 -12428.750000000    6.806250000 -110.400371854    0.185440140 -264.865257474
 -12415.000000000    6.806250000 -112.954695762    0.186104067 -263.391356677
 -12401.250000000    6.806250000 -115.518547150    0.186836744 -262.010605870
 -12387.500000000    6.806250000 -118.093341855    0.187708502 -260.715672145
 -12373.750000000    6.806250000 -120.681543272    0.188801564 -259.495618793
 -12360.000000000    6.806250000 -123.286833537    0.190211173 -258.335390248
 -12346.250000000    6.806250000 -125.914300724    0.192046793 -257.215251748
 -12332.500000000    6.806250000 -128.570643056    0.194433382 -256.110181034
 -12318.750000000    6.806250000 -131.264391131    0.197512740 -254.989209275
 -12305.000000000    6.806250000 -134.006149232    0.201444938 -253.814708325
 -12291.250000000    6.806250000 -136.808856830    0.206409828 -252.541621280
 -12277.500000000    6.806250000 -139.688071425    0.212608635 -251.116633202
 -12263.750000000    6.806250000 -142.662273906    0.220265642 -249.477278762
 -12250.000000000    6.806250000 -145.753197676    0.229629962 -247.550983429

 -15000.000000000    6.815000000 -167.860942161   -0.363150566 -229.476171278
 -14986.250000000    6.815000000 -163.122209077   -0.327032532 -232.107110346
 -14972.500000000    6.815000000 -158.843770680   -0.296103707 -234.211259271
 -14958.750000000    6.815000000 -154.958086768   -0.269817130 -235.899997203
 -14945.000000000    6.815000000 -151.404837672   -0.247669056 -237.270464070
 -14931.250000000    6.815000000 -148.130348175   -0.229196337 -238.406832069
 -14917.500000000    6.815000000 -145.087046629   -0.213973923 -239.381493736
 -14903.750000000    6.815000000 -142.232957650   -0.201612474 -240.256170630
 -14890.000000000    6.815000000 -139.531226811   -0.191756093 -241.082946468
 -14876.250000000    6.815000000 -136.949675842   -0.184080158 -241.905228503
 -14862.500000000    6.815000000 -134.460386852   -0.178289265 -242.758640728
 -14848.750000000    6.815000000 -132.039314168   -0.174115267 -243.671852406
 -14835.000000000    6.815000000 -129.665922437   -0.171315418 -244.667345292
 -14821.250000000    6.815000000 -127.322849644   -0.169670600 -245.762122784
 -14807.500000000    6.815000000 -124.995593819   -0.168983652 -246.968364137
 -14793.750000000    6.815000000 -122.672222162   -0.169077780 -248.294026727
 -14780.000000000    6.815000000 -120.343101448   -0.169795052 -249.743399286
 -14766.250000000    6.815000000 -118.000648542   -0.170994974 -251.317608869
 -14752.500000000    6.815000000 -115.639099953   -0.172553145 -253.015084243
 -14738.750000000    6.815000000 -113.254299369   -0.174359991 -254.831978260
 -14725.000000000    6.815000000 -110.843502146   -0.176319557 -256.762551685
 -14711.250000000    6.815000000 -108.405195812   -0.178348391 -258.799520845
 -14697.500000000    6.815000000 -105.938935611   -0.180374470 -260.934371368
 -14683.750000000    6.815000000 -103.445194233   -0.182336208 -263.157640181
 -14670.000000000    6.815000000 -100.925224838   -0.184181517 -265.459167866
 -14656.250000000    6.815000000  -98.380936570   -0.185866928 -267.828323332
 -14642.500000000    6.815000000  -95.814781765   -0.187356767 -270.254202744
 -14628.750000000    6.815000000  -93.229654100   -0.188622389 -272.725804491
 -14615.000000000    6.815000000  -90.628796962   -0.189641457 -275.232181955
 -14601.250000000    6.815000000  -88.015721352   -0.190397275 -277.762575712
 -14587.500000000    6.815000000  -85.394132654   -0.190878165 -280.306526750
 -14573.750000000    6.815000000  -82.767865656   -0.191076890 -282.853972206
 -14560.000000000    6.815000000  -80.140827215   -0.190990119 -285.395325027
 -14546.250000000    6.815000000  -77.516946001   -0.190617930 -287.921538930
 -14532.500000000    6.815000000  -74.900128778   -0.189963358 -290.424159920
 -14518.750000000    6.815000000  -72.294222704   -0.189031972 -292.895365598
 -14505.000000000    6.815000000  -69.702983169   -0.187831490 -295.327993393
 -14491.250000000    6.815000000  -67.130046702   -0.186371426 -297.715558813
 -14477.500000000    6.815000000  -64.578908511   -0.184662771 -300.052264732
 -14463.750000000    6.815000000  -62.052904238   -0.182717696 -302.333002675
 -14450.000000000    6.815000000  -59.555195548   -0.180549295 -304.553347012
 -14436.250000000    6.815000000  -57.088759168   -0.178171337 -306.709542912
 -14422.500000000    6.815000000  -54.656379045   -0.175598059 -308.798488847
 -14408.750000000    6.815000000  -52.260641282   -0.172843971 -310.817714395
 -14395.000000000    6.815000000  -49.903931550   -0.169923690 -312.765354037
 -14381.250000000    6.815000000  -47.588434700   -0.166851788 -314.640117598
 -14367.500000000    6.815000000  -45.316136286   -0.163642660 -316.441257929
 -14353.750000000    6.815000000  -43.088825767   -0.160310416 -318.168536382
 -14340.000000000    6.815000000  -40.908101145   -0.156868781 -319.822186604
 -14326.250000000    6.815000000  -38.775374825   -0.153331012 -321.402877111
 -14312.500000000    6.815000000  -36.691880501   -0.149709837 -322.911673084
 -14298.750000000    6.815000000  -34.658680874   -0.146017392 -324.349997771
 -14285.000000000    6.815000000  -32.676676036   -0.142265185 -325.719593872
 -14271.250000000    6.815000000  -30.746612375   -0.138464063 -327.022485214
 -14257.500000000    6.815000000  -28.869091835   -0.134624185 -328.260939023
 -14243.750000000    6.815000000  -27.044581421   -0.130755018 -329.437429040
 -14230.000000000    6.815000000  -25.273422829   -0.126865322 -330.554599731
 -14216.250000000    6.815000000  -23.555842079   -0.122963163 -331.615231768
 -14202.500000000    6.815000000  -21.891959085   -0.119055912 -332.622208986
 -14188.750000000    6.815000000  -20.281797046   -0.115150266 -333.578486944
 -14175.000000000    6.815000000  -18.725291616   -0.111252268 -334.487063220
 -14161.250000000    6.815000000  -17.222299759   -0.107367324 -335.350949559
 -14147.500000000    6.815000000  -15.772608254   -0.103500241 -336.173145938
 -14133.750000000    6.815000000  -14.375941806   -0.099655248 -336.956616612
 -14120.000000000    6.815000000  -13.031970694   -0.095836036 -337.704268199
 -14106.250000000    6.815000000  -11.740317972   -0.092045791 -338.418929814
 -14092.500000000    6.815000000  -10.500566153   -0.088287230 -339.103335265
 -14078.750000000    6.815000000   -9.312263393   -0.084562639 -339.760107307
 -14065.000000000    6.815000000   -8.174929139   -0.080873914 -340.391743938
 -14051.250000000    6.815000000   -7.088059257   -0.077222596 -341.000606692
 -14037.500000000    6.815000000   -6.051130620   -0.073609913 -341.588910893
 -14023.750000000    6.815000000   -5.063605176   -0.070036815 -342.158717815
 -14010.000000000    6.815000000   -4.124933495   -0.066504012 -342.711928675
 -13996.250000000    6.815000000   -3.234557811   -0.063012012 -343.250280391
 -13982.500000000    6.815000000   -2.391914586   -0.059561153 -343.775343018
 -13968.750000000    6.815000000   -1.596436590   -0.056151639 -344.288518780
 -13955.000000000    6.815000000   -0.847554554   -0.052783568 -344.791042592
 -13941.250000000    6.815000000   -0.144698392   -0.049456966 -345.283983983
 -13927.500000000    6.815000000    0.512701958   -0.046171808 -345.768250305
 -13913.750000000    6.815000000    1.125216065   -0.042928049 -346.244591130
 -13900.000000000    6.815000000    1.693412852   -0.039725646 -346.713603718
 -13886.250000000    6.815000000    2.217860750   -0.036564573 -347.175739444
 -13872.500000000    6.815000000    2.699128114   -0.033444847 -347.631311073
 -13858.750000000    6.815000000    3.137783859   -0.030366536 -348.080500766
 -13845.000000000    6.815000000    3.534398297   -0.027329777 -348.523368708
 -13831.250000000    6.815000000    3.889544134   -0.024334782 -348.959862238
 -13817.500000000    6.815000000    4.203797582   -0.021381850 -349.389825373
 -13803.750000000    6.815000000    4.477739564   -0.018471369 -349.813008623
 -13790.000000000    6.815000000    4.711956978   -0.015603819 -350.229078976
 -13776.250000000    6.815000000    4.907043968   -0.012779774 -350.637629959
 -13762.500000000    6.815000000    5.063603198   -0.009999899 -351.038191681
 -13748.750000000    6.815000000    5.182247071   -0.007264945 -351.430240740
 -13735.000000000    6.815000000    5.263598880   -0.004575744 -351.813209930
 -13721.250000000    6.815000000    5.308293854   -0.001933198 -352.186497638
 -13707.500000000    6.815000000    5.316980073    0.000661728 -352.549476868
 -13693.750000000    6.815000000    5.290319232    0.003208020 -352.901503800
 -13680.000000000    6.815000000    5.228987221    0.005704630 -353.241925828
 -13666.250000000    6.815000000    5.133674507    0.008150489 -353.570089003
 -13652.500000000    6.815000000    5.005086300    0.010544524 -353.885344836
 -13638.750000000    6.815000000    4.843942475    0.012885677 -354.187056393
 -13625.000000000    6.815000000    4.650977251    0.015172924 -354.474603654
 -13611.250000000    6.815000000    4.426938601    0.017405292 -354.747388099
 -13597.500000000    6.815000000    4.172587390    0.019581881 -355.004836477
 -13583.750000000    6.815000000    3.888696236    0.021701885 -355.246403754
 -13570.000000000    6.815000000    3.576048081    0.023764613 -355.471575212
 -13556.250000000    6.815000000    3.235434480    0.025769506 -355.679867703
 -13542.500000000    6.815000000    2.867653595    0.027716165 -355.870830046
 -13528.750000000    6.815000000    2.473507919    0.029604363 -356.044042585
 -13515.000000000    6.815000000    2.053801712    0.031434073 -356.199115920
 -13501.250000000    6.815000000    1.609338170    0.033205480 -356.335688827
 -13487.500000000    6.815000000    1.140916341    0.034919005 -356.453425409
 -13473.750000000    6.815000000    0.649327797    0.036575318 -356.552011499
 -13460.000000000    6.815000000    0.135353070    0.038175356 -356.631150371
 -13446.250000000    6.815000000   -0.400242110    0.039720338 -356.690557809
 -13432.500000000    6.815000000   -0.956710768    0.041211776 -356.729956572
 -13418.750000000    6.815000000   -1.533328804    0.042651485 -356.749070346
 -13405.000000000    6.815000000   -2.129399244    0.044041598 -356.747617233
 -13391.250000000    6.815000000   -2.744256610    0.045384565 -356.725302844
 -13377.500000000    6.815000000   -3.377271362    0.046683162 -356.681813107
 -13363.750000000    6.815000000   -4.027854391    0.047940495 -356.616806835
 -13350.000000000    6.815000000   -4.695461529    0.049159995 -356.529908171
 -13336.250000000    6.815000000   -5.379598033    0.050345420 -356.420698992
 -13322.500000000    6.815000000   -6.079823016    0.051500843 -356.288711370
 -13308.750000000    6.815000000   -6.795753780    0.052630653 -356.133420187
 -13295.000000000    6.815000000   -7.527070014    0.053739535 -355.954236009
 -13281.250000000    6.815000000   -8.273517816    0.054832460 -355.750498323
 -13267.500000000    6.815000000   -9.034913507    0.055914668 -355.521469240
 -13253.750000000    6.815000000   -9.811147171    0.056991645 -355.266327774
 -13240.000000000    6.815000000  -10.602185918    0.058069104 -354.984164797
 -13226.250000000    6.815000000  -11.408076789    0.059152954 -354.673978786
 -13212.500000000    6.815000000  -12.228949285    0.060249275 -354.334672453
 -13198.750000000    6.815000000  -13.065017477    0.061364283 -353.965050374
 -13185.000000000    6.815000000  -13.916581651    0.062504295 -353.563817710
 -13171.250000000    6.815000000  -14.784029443    0.063675694 -353.129580113
 -13157.500000000    6.815000000  -15.667836446    0.064884884 -352.660844923
 -13143.750000000    6.815000000  -16.568566232    0.066138250 -352.156023725
 -13130.000000000    6.815000000  -17.486869768    0.067442111 -351.613436361
 -13116.250000000    6.815000000  -18.423484185    0.068802673 -351.031316460
 -13102.500000000    6.815000000  -19.379230875    0.070225978 -350.407818567
 -13088.750000000    6.815000000  -20.355012896    0.071717853 -349.741026908
 -13075.000000000    6.815000000  -21.351811643    0.073283857 -349.028965860
 -13061.250000000    6.815000000  -22.370682788    0.074929226 -348.269612139
 -13047.500000000    6.815000000  -23.412751453    0.076658817 -347.460908754
 -13033.750000000    6.815000000  -24.479206628    0.078477053 -346.600780721
 -13020.000000000    6.815000000  -25.571294798    0.080387864 -345.687152542
 -13006.250000000    6.815000000  -26.690312809    0.082394636 -344.717967428
 -12992.500000000    6.815000000  -27.837599958    0.084500149 -343.691208233
 -12978.750000000    6.815000000  -29.014529318    0.086706527 -342.604920046
 -12965.000000000    6.815000000  -30.222498335    0.089015182 -341.457234365
 -12951.250000000    6.815000000  -31.462918695    0.091426765 -340.246394774
 -12937.500000000    6.815000000  -32.737205513    0.093941116 -338.970783992
 -12923.750000000    6.815000000  -34.046765877    0.096557219 -337.628952172
 -12910.000000000    6.815000000  -35.392986793    0.099273164 -336.219646286
 -12896.250000000    6.815000000  -36.777222599    0.102086104 -334.741840403
 -12882.500000000    6.815000000  -38.200781904    0.104992229 -333.194766658
 -12868.750000000    6.815000000  -39.664914133    0.107986736 -331.577946663
 -12855.000000000    6.815000000  -41.170795772    0.111063817 -329.891223091
 -12841.250000000    6.815000000  -42.719516408    0.114216640 -328.134791128
 -12827.500000000    6.815000000  -44.312064670    0.117437351 -326.309229464
 -12813.750000000    6.815000000  -45.949314205    0.120717081 -324.415530438
 -12800.000000000    6.815000000  -47.632009817    0.124045963 -322.455128949
 -12786.250000000    6.815000000  -49.360753923    0.127413158 -320.429929672
 -12772.500000000    6.815000000  -51.135993488    0.130806903 -318.342332106
 -12758.750000000    6.815000000  -52.958007620    0.134214556 -316.195252919
 -12745.000000000    6.815000000  -54.826896019    0.137622674 -313.992145037
 -12731.250000000    6.815000000  -56.742568482    0.141017096 -311.737012841
 -12717.500000000    6.815000000  -58.704735708    0.144383041 -309.434422841
 -12703.750000000    6.815000000  -60.712901631    0.147705235 -307.089509095
 -12690.000000000    6.815000000  -62.766357546    0.150968050 -304.707972628
 -12676.250000000    6.815000000  -64.864178324    0.154155662 -302.296074045
 -12662.500000000    6.815000000  -67.005220992    0.157252241 -299.860618461
 -12648.750000000    6.815000000  -69.188126018    0.160242156 -297.408931845
 -12635.000000000    6.815000000  -71.411321633    0.163110207 -294.948827788
 -12621.250000000    6.815000000  -73.673031559    0.165841893 -292.488563669
 -12607.500000000    6.815000000  -75.971286518    0.168423694 -290.036785117
 -12593.750000000    6.815000000  -78.303939944    0.170843398 -287.602457600
 -12580.000000000    6.815000000  -80.668688318    0.173090449 -285.194783935
 -12566.250000000    6.815000000  -83.063096592    0.175156339 -282.823106392
 -12552.500000000    6.815000000  -85.484629178    0.177035026 -280.496792056
 -12538.750000000    6.815000000  -87.930687011    0.178723399 -278.225099993
 -12525.000000000    6.815000000  -90.398651230    0.180221776 -276.017028713
 -12511.250000000    6.815000000  -92.885934024    0.181534450 -273.881142336
 -12497.500000000    6.815000000  -95.390037254    0.182670273 -271.825373801
 -12483.750000000    6.815000000  -97.908619460    0.183643292 -269.856803369
 -12470.000000000    6.815000000 -100.439571905    0.184473429 -267.981410572
 -12456.250000000    6.815000000 -102.981104347    0.185187214 -266.203797715
 -12442.500000000    6.815000000 -105.531841254    0.185818574 -264.526882906
 -12428.750000000    6.815000000 -108.090929194    0.186409670 -262.951560515
 -12415.000000000    6.815000000 -110.658156212    0.187011801 -261.476326892
 -12401.250000000    6.815000000 -113.234083983    0.187686361 -260.096869037
 -12387.500000000    6.815000000 -115.820193610    0.188505867 -258.805613844
 -12373.750000000    6.815000000 -118.419045953    0.189555046 -257.591235446
 -12360.000000000    6.815000000 -121.034457416    0.190931994 -256.438118056
 -12346.250000000    6.815000000 -123.671692162    0.192749409 -255.325771624
 -12332.500000000    6.815000000 -126.337671751    0.195135893 -254.228197505
 -12318.750000000    6.815000000 -129.041203266    0.198237339 -253.113201221
 -12305.000000000    6.815000000 -131.793226992    0.202218389 -251.941649295
 -12291.250000000    6.815000000 -134.607084802    0.207263988 -250.666667020
 -12277.500000000    6.815000000 -137.498810406    0.213581011 -249.232773894
 -12263.750000000    6.815000000 -140.487442693    0.221399994 -247.574953331
 -12250.000000000    6.815000000 -143.595363424    0.230976949 -245.617653165

 -15000.000000000    6.823750000 -165.871317282   -0.365041946 -225.242899253
 -14986.250000000    6.823750000 -161.109284537   -0.328543789 -227.937252141
 -14972.500000000    6.823750000 -156.812235730   -0.297311345 -230.086660492
 -14958.750000000    6.823750000 -152.911645562   -0.270788077 -231.804876738
 -14945.000000000    6.823750000 -149.346335057   -0.248461510 -233.191146336
 -14931.250000000    6.823750000 -146.061884242   -0.229860556 -234.331504157
 -14917.500000000    6.823750000 -143.010080769   -0.214552960 -235.299985680
 -14903.750000000    6.823750000 -140.148402806   -0.202142870 -236.159757090
 -14890.000000000    6.823750000 -137.439534609   -0.192268512 -236.964168264
 -14876.250000000    6.823750000 -134.850913221   -0.184599985 -237.757732450
 -14862.500000000    6.823750000 -132.354304806   -0.178837158 -238.577036371
 -14848.750000000    6.823750000 -129.925409173   -0.174707672 -239.451584300
 -14835.000000000    6.823750000 -127.543491089   -0.171965038 -240.404579561
 -14821.250000000    6.823750000 -125.191037048   -0.170386837 -241.453646757
 -14807.500000000    6.823750000 -122.853436187   -0.169773009 -242.611497945
 -14793.750000000    6.823750000 -120.518684103   -0.169944228 -243.886545813
 -14780.000000000    6.823750000 -118.177108365   -0.170740376 -245.283466821
 -14766.250000000    6.823750000 -115.821114556   -0.172019079 -246.803717171
 -14752.500000000    6.823750000 -113.444951739   -0.173654346 -248.446004317
 -14738.750000000    6.823750000 -111.044496256   -0.175535264 -250.206716657
 -14725.000000000    6.823750000 -108.617052836   -0.177564782 -252.080313934
 -14711.250000000    6.823750000 -106.161172028   -0.179658555 -254.059680747
 -14697.500000000    6.823750000 -103.676482977   -0.181743866 -256.136445510
 -14683.750000000    6.823750000 -101.163540665   -0.183758601 -258.301267071
 -14670.000000000    6.823750000  -98.623686711   -0.185650299 -260.544091120
 -14656.250000000    6.823750000  -96.058922900   -0.187375253 -262.854378416
 -14642.500000000    6.823750000  -93.471796639   -0.188897671 -265.221306787
 -14628.750000000    6.823750000  -90.865297564   -0.190188895 -267.633948745
 -14615.000000000    6.823750000  -88.242764562   -0.191226666 -270.081426496
 -14601.250000000    6.823750000  -85.607802505   -0.191994443 -272.553046033
 -14587.500000000    6.823750000  -82.964208029   -0.192480773 -275.038411914
 -14573.750000000    6.823750000  -80.315903708   -0.192678697 -277.527524252
 -14560.000000000    6.823750000  -77.666880015   -0.192585210 -280.010859383
 -14546.250000000    6.823750000  -75.021144501   -0.192200753 -282.479435574
 -14532.500000000    6.823750000  -72.382677616   -0.191528751 -284.924865091
 -14518.750000000    6.823750000  -69.755394667   -0.190575187 -287.339393854
 -14505.000000000    6.823750000  -67.143113411   -0.189348205 -289.715929866
 -14491.250000000    6.823750000  -64.549526795   -0.187857758 -292.048061503
 -14477.500000000    6.823750000  -61.978180420   -0.186115273 -294.330066721
 -14463.750000000    6.823750000  -59.432454287   -0.184133363 -296.556914158
 -14450.000000000    6.823750000  -56.915548433   -0.181925549 -298.724257056
 -14436.250000000    6.823750000  -54.430472083   -0.179506026 -300.828420858
 -14422.500000000    6.823750000  -51.980035958   -0.176889439 -302.866385315
 -14408.750000000    6.823750000  -49.566847410   -0.174090693 -304.835761837
 -14395.000000000    6.823750000  -47.193308065   -0.171124780 -306.734766805
 -14381.250000000    6.823750000  -44.861613696   -0.168006627 -308.562191510
 -14367.500000000    6.823750000  -42.573756030   -0.164750965 -310.317369319
 -14353.750000000    6.823750000  -40.331526258   -0.161372214 -312.000140636
 -14340.000000000    6.823750000  -38.136519987   -0.157884389 -313.610816182
 -14326.250000000    6.823750000  -35.990143435   -0.154301010 -315.150139075
 -14312.500000000    6.823750000  -33.893620648   -0.150635043 -316.619246149
 -14298.750000000    6.823750000  -31.848001562   -0.146898841 -318.019628907
 -14285.000000000    6.823750000  -29.854170728   -0.143104100 -319.353094484
 -14271.250000000    6.823750000  -27.912856549   -0.139261831 -320.621726937
 -14257.500000000    6.823750000  -26.024640875   -0.135382338 -321.827849173
 -14243.750000000    6.823750000  -24.189968833   -0.131475203 -322.973985757
 -14230.000000000    6.823750000  -22.409158768   -0.127549285 -324.062826858
 -14216.250000000    6.823750000  -20.682412183   -0.123612721 -325.097193518
 -14202.500000000    6.823750000  -19.009823595   -0.119672937 -326.080004430
 -14188.750000000    6.823750000  -17.391390207   -0.115736666 -327.014244375
 -14175.000000000    6.823750000  -15.827021331   -0.111809963 -327.902934441
 -14161.250000000    6.823750000  -14.316547494   -0.107898236 -328.749104133
 -14147.500000000    6.823750000  -12.859729167   -0.104006273 -329.555765447
 -14133.750000000    6.823750000  -11.456265083   -0.100138272 -330.325888983
 -14120.000000000    6.823750000  -10.105800081   -0.096297878 -331.062382113
 -14106.250000000    6.823750000   -8.807932476   -0.092488222 -331.768069261
 -14092.500000000    6.823750000   -7.562220902   -0.088711951 -332.445674276
 -14078.750000000    6.823750000   -6.368190628   -0.084971275 -333.097804899
 -14065.000000000    6.823750000   -5.225339330   -0.081268006 -333.726939303
 -14051.250000000    6.823750000   -4.133142317   -0.077603593 -334.335414664
 -14037.500000000    6.823750000   -3.091057203   -0.073979166 -334.925417727
 -14023.750000000    6.823750000   -2.098528044   -0.070395575 -335.498977288
 -14010.000000000    6.823750000   -1.154988933   -0.066853424 -336.057958544
 -13996.250000000    6.823750000   -0.259867082   -0.063353115 -336.604059224
 -13982.500000000    6.823750000    0.587414600   -0.059894880 -337.138807410
 -13968.750000000    6.823750000    1.387435411   -0.056478813 -337.663560964
 -13955.000000000    6.823750000    2.140775219   -0.053104908 -338.179508463
 -13941.250000000    6.823750000    2.848013254   -0.049773083 -338.687671532
 -13927.500000000    6.823750000    3.509727295   -0.046483213 -339.188908466
 -13913.750000000    6.823750000    4.126493246   -0.043235154 -339.683919042
 -13900.000000000    6.823750000    4.698885030   -0.040028767 -340.173250395
 -13886.250000000    6.823750000    5.227474800   -0.036863937 -340.657303844
 -13872.500000000    6.823750000    5.712833423   -0.033740593 -341.136342559
 -13858.750000000    6.823750000    6.155531187   -0.030658725 -341.610499941
 -13845.000000000    6.823750000    6.556138714   -0.027618394 -342.079788608
 -13831.250000000    6.823750000    6.915228039   -0.024619745 -342.544109869
 -13817.500000000    6.823750000    7.233373808   -0.021663014 -343.003263560
 -13803.750000000    6.823750000    7.511154569   -0.018748535 -343.456958156
 -13790.000000000    6.823750000    7.749154121   -0.015876737 -343.904821021
 -13776.250000000    6.823750000    7.947962886   -0.013048153 -344.346408709
 -13762.500000000    6.823750000    8.108179255   -0.010263411 -344.781217208
 -13748.750000000    6.823750000    8.230410908   -0.007523231 -345.208692031
 -13735.000000000    6.823750000    8.315276046   -0.004828422 -345.628238056
 -13721.250000000    6.823750000    8.363404518   -0.002179869 -346.039229037
 -13707.500000000    6.823750000    8.375438817    0.000421475 -346.441016691
 -13693.750000000    6.823750000    8.352034919    0.002974606 -346.832939297
 -13680.000000000    6.823750000    8.293862933    0.005478475 -347.214329728
 -13666.250000000    6.823750000    8.201607551    0.007932011 -347.584522852
 -13652.500000000    6.823750000    8.075968266    0.010334136 -347.942862256
 -13638.750000000    6.823750000    7.917659355    0.012683781 -348.288706229
 -13625.000000000    6.823750000    7.727409599    0.014979907 -348.621432964
 -13611.250000000    6.823750000    7.505961733    0.017221528 -348.940444955
 -13597.500000000    6.823750000    7.254071619    0.019407725 -349.245172538
 -13583.750000000    6.823750000    6.972507128    0.021537672 -349.535076584
 -13570.000000000    6.823750000    6.662046730    0.023610658 -349.809650303
 -13556.250000000    6.823750000    6.323477791    0.025626103 -350.068420171
 -13542.500000000    6.823750000    5.957594574    0.027583587 -350.310945976
 -13528.750000000    6.823750000    5.565195950    0.029482865 -350.536819992
 -13515.000000000    6.823750000    5.147082823    0.031323888 -350.745665303
 -13501.250000000    6.823750000    4.704055286    0.033106826 -350.937133292
 -13487.500000000    6.823750000    4.236909501    0.034832085 -351.110900340
 -13473.750000000    6.823750000    3.746434340    0.036500322 -351.266663765
 -13460.000000000    6.823750000    3.233407786    0.038112466 -351.404137044
 -13446.250000000    6.823750000    2.698593119    0.039669728 -351.523044392
 -13432.500000000    6.823750000    2.142734917    0.041173621 -351.623114723
 -13418.750000000    6.823750000    1.566554880    0.042625961 -351.704075100
 -13405.000000000    6.823750000    0.970747515    0.044028888 -351.765643704
 -13391.250000000    6.823750000    0.355975712    0.045384863 -351.807522444
 -13377.500000000    6.823750000   -0.277133769    0.046696680 -351.829389245
 -13363.750000000    6.823750000   -0.927994860    0.047967464 -351.830890148
 -13350.000000000    6.823750000   -1.596066757    0.049200673 -351.811631273
 -13336.250000000    6.823750000   -2.280858476    0.050400097 -351.771170778
 -13322.500000000    6.823750000   -2.981933353    0.051569845 -351.709010885
 -13308.750000000    6.823750000   -3.698913442    0.052714345 -351.624590097
 -13295.000000000    6.823750000   -4.431483774    0.053838330 -351.517275704
 -13281.250000000    6.823750000   -5.179396448    0.054946819 -351.386356685
 -13267.500000000    6.823750000   -5.942474490    0.056045105 -351.231037116
 -13253.750000000    6.823750000   -6.720615456    0.057138733 -351.050430203
 -13240.000000000    6.823750000   -7.513794731    0.058233475 -350.843553033
 -13226.250000000    6.823750000   -8.322068475    0.059335303 -350.609322169
 -13212.500000000    6.823750000   -9.145576185    0.060450361 -350.346550194
 -13198.750000000    6.823750000   -9.984542821    0.061584931 -350.053943297
 -13185.000000000    6.823750000  -10.839280463    0.062745396 -349.730100029
 -13171.250000000    6.823750000  -11.710189451    0.063938204 -349.373511298
 -13157.500000000    6.823750000  -12.597758974    0.065169825 -348.982561734
 -13143.750000000    6.823750000  -13.502567076    0.066446704 -348.555532476
 -13130.000000000    6.823750000  -14.425280027    0.067775221 -348.090605492
 -13116.250000000    6.823750000  -15.366651049    0.069161636 -347.585869500
 -13102.500000000    6.823750000  -16.327518347    0.070612042 -347.039327551
 -13088.750000000    6.823750000  -17.308802432    0.072132308 -346.448906340
 -13075.000000000    6.823750000  -18.311502701    0.073728030 -345.812467291
 -13061.250000000    6.823750000  -19.336693264    0.075404470 -345.127819452
 -13047.500000000    6.823750000  -20.385517998    0.077166504 -344.392734226
 -13033.750000000    6.823750000  -21.459184814    0.079018562 -343.604961944
 -13020.000000000    6.823750000  -22.558959134    0.080964569 -342.762250284
 -13006.250000000    6.823750000  -23.686156584    0.083007892 -341.862364507
 -12992.500000000    6.823750000  -24.842134890    0.085151279 -340.903109480
 -12978.750000000    6.823750000  -26.028285011    0.087396806 -339.882353425
 -12965.000000000    6.823750000  -27.246021506    0.089745822 -338.798053318
 -12951.250000000    6.823750000  -28.496772181    0.092198896 -337.648281855
 -12937.500000000    6.823750000  -29.781967030    0.094755769 -336.431255843
 -12923.750000000    6.823750000  -31.103026528    0.097415308 -335.145365893
 -12910.000000000    6.823750000  -32.461349311    0.100175463 -333.789207241
 -12896.250000000    6.823750000  -33.858299318    0.103033232 -332.361611496
 -12882.500000000    6.823750000  -35.295192453    0.105984625 -330.861679110
 -12868.750000000    6.823750000  -36.773282850    0.109024642 -329.288812295
 -12855.000000000    6.823750000  -38.293748834    0.112147255 -327.642748123
 -12841.250000000    6.823750000  -39.857678676    0.115345393 -325.923591491
 -12827.500000000    6.823750000  -41.466056261    0.118610942 -324.131847588
