#! FIELDS energy refcv.morethan b1.fes
#! SET min_energy -26500
#! SET max_energy -23500
#! SET nbins_energy  201
#! SET periodic_energy false
#! SET min_refcv.morethan 0.0
#! SET max_refcv.morethan 250.0
#! SET nbins_refcv.morethan  201
#! SET periodic_refcv.morethan false
 -26500.000000000    0.000000000  235.681546484
 -26485.000000000    0.000000000  236.411336343
 -26470.000000000    0.000000000  236.784488758
 -26455.000000000    0.000000000  236.845299997
 -26440.000000000    0.000000000  236.634309636
 -26425.000000000    0.000000000  236.188509114
 -26410.000000000    0.000000000  235.541542770
 -26395.000000000    0.000000000  234.723901546
 -26380.000000000    0.000000000  233.763109511
 -26365.000000000    0.000000000  232.683903355
 -26350.000000000    0.000000000  231.508405034
 -26335.000000000    0.000000000  230.256287700
 -26320.000000000    0.000000000  228.944935088
 -26305.000000000    0.000000000  227.589594493
 -26290.000000000    0.000000000  226.203523518
 -26275.000000000    0.000000000  224.798130709
 -26260.000000000    0.000000000  223.383110256
 -26245.000000000    0.000000000  221.966570885
 -26230.000000000    0.000000000  220.555159094
 -26215.000000000    0.000000000  219.154176876
 -26200.000000000    0.000000000  217.767694075
 -26185.000000000    0.000000000  216.398655505
 -26170.000000000    0.000000000  215.048982976
 -26155.000000000    0.000000000  213.719672366
 -26140.000000000    0.000000000  212.410885871
 -26125.000000000    0.000000000  211.122039563
 -26110.000000000    0.000000000  209.851886395
 -26095.000000000    0.000000000  208.598594780
 -26080.000000000    0.000000000  207.359822863
 -26065.000000000    0.000000000  206.132788635
 -26050.000000000    0.000000000  204.914335990
 -26035.000000000    0.000000000  203.700996860
 -26020.000000000    0.000000000  202.489049552
 -26005.000000000    0.000000000  201.274573404
 -25990.000000000    0.000000000  200.053499869
 -25975.000000000    0.000000000  198.821660167
 -25960.000000000    0.000000000  197.574829594
 -25945.000000000    0.000000000  196.308768616
 -25930.000000000    0.000000000  195.019260862
 -25915.000000000    0.000000000  193.702148117
 -25900.000000000    0.000000000  192.353362425
 -25885.000000000    0.000000000  190.968955419
 -25870.000000000    0.000000000  189.545124970
 -25855.000000000    0.000000000  188.078239266
 -25840.000000000    0.000000000  186.564858420
 -25825.000000000    0.000000000  185.001753712
 -25810.000000000    0.000000000  183.385924552
 -25795.000000000    0.000000000  181.714613280
 -25780.000000000    0.000000000  179.985317878
 -25765.000000000    0.000000000  178.195802698
 -25750.000000000    0.000000000  176.344107304
 -25735.000000000    0.000000000  174.428553496
 -25720.000000000    0.000000000  172.447750637
 -25705.000000000    0.000000000  170.400599338
 -25690.000000000    0.000000000  168.286293613
 -25675.000000000    0.000000000  166.104321560
 -25660.000000000    0.000000000  163.854464684
 -25645.000000000    0.000000000  161.536795907
 -25630.000000000    0.000000000  159.151676372
 -25615.000000000    0.000000000  156.699751101
 -25600.000000000    0.000000000  154.181943588
 -25585.000000000    0.000000000  151.599449404
 -25570.000000000    0.000000000  148.953728877
 -25555.000000000    0.000000000  146.246498932
 -25540.000000000    0.000000000  143.479724140
 -25525.000000000    0.000000000  140.655607060
 -25510.000000000    0.000000000  137.776577938
 -25495.000000000    0.000000000  134.845283810
 -25480.000000000    0.000000000  131.864577097
 -25465.000000000    0.000000000  128.837503725
 -25450.000000000    0.000000000  125.767290857
 -25435.000000000    0.000000000  122.657334269
 -25420.000000000    0.000000000  119.511185441
 -25405.000000000    0.000000000  116.332538412
 -25390.000000000    0.000000000  113.125216450
 -25375.000000000    0.000000000  109.893158589
 -25360.000000000    0.000000000  106.640406086
 -25345.000000000    0.000000000  103.371088836
 -25330.000000000    0.000000000  100.089411797
 -25315.000000000    0.000000000   96.799641471
 -25300.000000000    0.000000000   93.506092475
 -25285.000000000    0.000000000   90.213114249
 -25270.000000000    0.000000000   86.925077944
 -25255.000000000    0.000000000   83.646363514
 -25240.000000000    0.000000000   80.381347059
 -25225.000000000    0.000000000   77.134388450
 -25210.000000000    0.000000000   73.909819268
 -25195.000000000    0.000000000   70.711931087
 -25180.000000000    0.000000000   67.544964129
 -25165.000000000    0.000000000   64.413096321
 -25150.000000000    0.000000000   61.320432782
 -25135.000000000    0.000000000   58.270995757
 -25120.000000000    0.000000000   55.268715022
 -25105.000000000    0.000000000   52.317418790
 -25090.000000000    0.000000000   49.420825125
 -25075.000000000    0.000000000   46.582533887
 -25060.000000000    0.000000000   43.806019223
 -25045.000000000    0.000000000   41.094622623
 -25030.000000000    0.000000000   38.451546540
 -25015.000000000    0.000000000   35.879848605
 -25000.000000000    0.000000000   33.382436422
 -24985.000000000    0.000000000   30.962062978
 -24970.000000000    0.000000000   28.621322646
 -24955.000000000    0.000000000   26.362647807
 -24940.000000000    0.000000000   24.188306079
 -24925.000000000    0.000000000   22.100398169
 -24910.000000000    0.000000000   20.100856327
 -24895.000000000    0.000000000   18.191443419
 -24880.000000000    0.000000000   16.373752602
 -24865.000000000    0.000000000   14.649207603
 -24850.000000000    0.000000000   13.019063592
 -24835.000000000    0.000000000   11.484408635
 -24820.000000000    0.000000000   10.046165726
 -24805.000000000    0.000000000    8.705095378
 -24790.000000000    0.000000000    7.461798763
 -24775.000000000    0.000000000    6.316721379
 -24760.000000000    0.000000000    5.270157241
 -24745.000000000    0.000000000    4.322253558
 -24730.000000000    0.000000000    3.473015892
 -24715.000000000    0.000000000    2.722313763
 -24700.000000000    0.000000000    2.069886689
 -24685.000000000    0.000000000    1.515350629
 -24670.000000000    0.000000000    1.058204794
 -24655.000000000    0.000000000    0.697838815
 -24640.000000000    0.000000000    0.433540220
 -24625.000000000    0.000000000    0.264502203
