#! FIELDS energy refcv.morethan b1.bias der_energy der_refcv.morethan
#! SET min_energy -26500
#! SET max_energy -23500
#! SET nbins_energy  201
#! SET periodic_energy false
#! SET min_refcv.morethan 0.0
#! SET max_refcv.morethan 250.0
#! SET nbins_refcv.morethan  201
#! SET periodic_refcv.morethan false
 -26500.000000000    0.000000000 -255.051573704    0.054453599   -0.429013197
 -26485.000000000    0.000000000 -255.554292866    0.013410439   -0.409051598
 -26470.000000000    0.000000000 -255.477914823   -0.022826399   -0.389892194
 -26455.000000000    0.000000000 -254.891572217   -0.054648266   -0.371485985
 -26440.000000000    0.000000000 -253.858687827   -0.082425254   -0.353796957
 -26425.000000000    0.000000000 -252.437287749   -0.106506953   -0.336800595
 -26410.000000000    0.000000000 -250.680303374   -0.127223189   -0.320482487
 -26395.000000000    0.000000000 -248.635862427   -0.144884744   -0.304837006
 -26380.000000000    0.000000000 -246.347569275   -0.159784066   -0.289866072
 -26365.000000000    0.000000000 -243.854774770   -0.172195957   -0.275577987
 -26350.000000000    0.000000000 -241.192835844   -0.182378248   -0.261986350
 -26335.000000000    0.000000000 -238.393365098   -0.190572461   -0.249109044
 -26320.000000000    0.000000000 -235.484470611   -0.197004451   -0.236967282
 -26305.000000000    0.000000000 -232.490986192   -0.201885035   -0.225584735
 -26290.000000000    0.000000000 -229.434692312   -0.205410608   -0.214986714
 -26275.000000000    0.000000000 -226.334527927   -0.207763743   -0.205199418
 -26260.000000000    0.000000000 -223.206793422   -0.209113774   -0.196249248
 -26245.000000000    0.000000000 -220.065344880   -0.209617367   -0.188162167
 -26230.000000000    0.000000000 -216.921779909   -0.209419077   -0.180963131
 -26215.000000000    0.000000000 -213.785615227   -0.208651890   -0.174675560
 -26200.000000000    0.000000000 -210.664456217   -0.207437752   -0.169320872
 -26185.000000000    0.000000000 -207.564158665   -0.205888081   -0.164918060
 -26170.000000000    0.000000000 -204.488982886   -0.204104272   -0.161483323
 -26155.000000000    0.000000000 -201.441740430   -0.202178178   -0.159029733
 -26140.000000000    0.000000000 -198.423933588   -0.200192591   -0.157566960
 -26125.000000000    0.000000000 -195.435887879   -0.198221698   -0.157101027
 -26110.000000000    0.000000000 -192.476877721   -0.196331533   -0.157634109
 -26095.000000000    0.000000000 -189.545245479   -0.194580407   -0.159164375
 -26080.000000000    0.000000000 -186.638514081   -0.193019336   -0.161685859
 -26065.000000000    0.000000000 -183.753493391   -0.191692448   -0.165188369
 -26050.000000000    0.000000000 -180.886380516   -0.190637380   -0.169657435
 -26035.000000000    0.000000000 -178.032854250   -0.189885667   -0.175074272
 -26020.000000000    0.000000000 -175.188163814   -0.189463112   -0.181415794
 -26005.000000000    0.000000000 -172.347212085   -0.189390150   -0.188654637
 -25990.000000000    0.000000000 -169.504633486   -0.189682197   -0.196759220
 -25975.000000000    0.000000000 -166.654866707   -0.190349991   -0.205693824
 -25960.000000000    0.000000000 -163.792222437   -0.191399914   -0.215418697
 -25945.000000000    0.000000000 -160.910946266   -0.192834315   -0.225890184
 -25930.000000000    0.000000000 -158.005276931   -0.194651810   -0.237060867
 -25915.000000000    0.000000000 -155.069500063   -0.196847578   -0.248879733
 -25900.000000000    0.000000000 -152.097997602   -0.199413645   -0.261292356
 -25885.000000000    0.000000000 -149.085293040   -0.202339157   -0.274241092
 -25870.000000000    0.000000000 -146.026092642   -0.205610640   -0.287665292
 -25855.000000000    0.000000000 -142.915322800   -0.209212259   -0.301501526
 -25840.000000000    0.000000000 -139.748163685   -0.213126052   -0.315683819
 -25825.000000000    0.000000000 -136.520079322   -0.217332171   -0.330143896
 -25810.000000000    0.000000000 -133.226844259   -0.221809099   -0.344811439
 -25795.000000000    0.000000000 -129.864566959   -0.226533864   -0.359614351
 -25780.000000000    0.000000000 -126.429710060   -0.231482248   -0.374479019
 -25765.000000000    0.000000000 -122.919107652   -0.236628975   -0.389330598
 -25750.000000000    0.000000000 -119.329979686   -0.241947902   -0.404093284
 -25735.000000000    0.000000000 -115.659943676   -0.247412193   -0.418690599
 -25720.000000000    0.000000000 -111.907023812   -0.252994488   -0.433045675
 -25705.000000000    0.000000000 -108.069657603   -0.258667063   -0.447081539
 -25690.000000000    0.000000000 -104.146700207   -0.264401980   -0.460721401
 -25675.000000000    0.000000000 -100.137426542   -0.270171232   -0.473888935
 -25660.000000000    0.000000000  -96.041531318   -0.275946876   -0.486508568
 -25645.000000000    0.000000000  -91.859127105   -0.281701161   -0.498505752
 -25630.000000000    0.000000000  -87.590740551   -0.287406647   -0.509807249
 -25615.000000000    0.000000000  -83.237306878   -0.293036315   -0.520341397
 -25600.000000000    0.000000000  -78.800162743   -0.298563675   -0.530038380
 -25585.000000000    0.000000000  -74.281037609   -0.303962861   -0.538830489
 -25570.000000000    0.000000000  -69.682043695   -0.309208718   -0.546652372
 -25555.000000000    0.000000000  -65.005664646   -0.314276890   -0.553441286
 -25540.000000000    0.000000000  -60.254742999   -0.319143893   -0.559137331
 -25525.000000000    0.000000000  -55.432466559   -0.323787187   -0.563683680
 -25510.000000000    0.000000000  -50.542353781   -0.328185236   -0.567026798
 -25495.000000000    0.000000000  -45.588238250   -0.332317567   -0.569116655
 -25480.000000000    0.000000000  -40.574252349   -0.336164821   -0.569906920
 -25465.000000000    0.000000000  -35.504810221   -0.339708796   -0.569355150
 -25450.000000000    0.000000000  -30.384590091   -0.342932489   -0.567422969
 -25435.000000000    0.000000000  -25.218516051   -0.345820126   -0.564076225
 -25420.000000000    0.000000000  -20.011739381   -0.348357193   -0.559285148
 -25405.000000000    0.000000000  -14.769619495   -0.350530457   -0.553024482
 -25390.000000000    0.000000000   -9.497704579   -0.352327983   -0.545273613
 -25375.000000000    0.000000000   -4.201712012   -0.353739150   -0.536016677
 -25360.000000000    0.000000000    1.112491377   -0.354754653   -0.525242658
 -25345.000000000    0.000000000    6.438909121   -0.355366511   -0.512945471
 -25330.000000000    0.000000000   11.771434949   -0.355568064   -0.499124027
 -25315.000000000    0.000000000   17.103872565   -0.355353967   -0.483782285
 -25300.000000000    0.000000000   22.429955307   -0.354720182   -0.466929294
 -25285.000000000    0.000000000   27.743365633   -0.353663961   -0.448579210
 -25270.000000000    0.000000000   33.037754368   -0.352183830   -0.428751307
 -25255.000000000    0.000000000   38.306759663   -0.350279568   -0.407469965
 -25240.000000000    0.000000000   43.544025603   -0.347952184   -0.384764650
 -25225.000000000    0.000000000   48.743220416   -0.345203884   -0.360669870
 -25210.000000000    0.000000000   53.898054247   -0.342038045   -0.335225125
 -25195.000000000    0.000000000   59.002296427   -0.338459175   -0.308474833
 -25180.000000000    0.000000000   64.049792210   -0.334472882   -0.280468245
 -25165.000000000    0.000000000   69.034478938   -0.330085831   -0.251259343
 -25150.000000000    0.000000000   73.950401576   -0.325305699   -0.220906727
 -25135.000000000    0.000000000   78.791727609   -0.320141137   -0.189473480
