#! FIELDS energy b1.fes
#! SET min_energy -15000
#! SET max_energy -12250
#! SET nbins_energy  201
#! SET periodic_energy false
 -15000.000000000  315.750187094
 -14986.250000000  304.243791027
 -14972.500000000  294.510263307
 -14958.750000000  286.103345533
 -14945.000000000  278.647816487
 -14931.250000000  271.831967751
 -14917.500000000  265.400642863
 -14903.750000000  259.148809901
 -14890.000000000  252.915638529
 -14876.250000000  246.579053589
 -14862.500000000  240.050738383
 -14848.750000000  233.271561829
 -14835.000000000  226.207404679
 -14821.250000000  218.845360941
 -14807.500000000  211.190291649
 -14793.750000000  203.261709027
 -14780.000000000  195.090969999
 -14766.250000000  186.718758921
 -14752.500000000  178.192840227
 -14738.750000000  169.566062560
 -14725.000000000  160.894596773
 -14711.250000000  152.236390952
 -14697.500000000  143.649826438
 -14683.750000000  135.192559546
 -14670.000000000  126.920534407
 -14656.250000000  118.887153119
 -14642.500000000  111.142590018
 -14628.750000000  103.733237605
 -14615.000000000   96.701272304
 -14601.250000000   90.084328830
 -14587.500000000   83.915272606
 -14573.750000000   78.222060221
 -14560.000000000   73.027678515
 -14546.250000000   68.350153428
 -14532.500000000   64.202620295
 -14518.750000000   60.593447768
 -14505.000000000   57.526408073
 -14491.250000000   55.000886775
 -14477.500000000   53.012125694
 -14463.750000000   51.551493080
 -14450.000000000   50.606775556
 -14436.250000000   50.162486789
 -14422.500000000   50.200188218
 -14408.750000000   50.698817586
 -14395.000000000   51.635021350
 -14381.250000000   52.983487424
 -14367.500000000   54.717275056
 -14353.750000000   56.808138922
 -14340.000000000   59.226844876
 -14326.250000000   61.943475044
 -14312.500000000   64.927720281
 -14298.750000000   68.149158214
 -14285.000000000   71.577515407
 -14271.250000000   75.182912373
 -14257.500000000   78.936090425
 -14243.750000000   82.808619541
 -14230.000000000   86.773086627
 -14216.250000000   90.803263774
 -14202.500000000   94.874256237
 -14188.750000000   98.962630072
 -14175.000000000  103.046519497
 -14161.250000000  107.105714195
 -14147.500000000  111.121726897
 -14133.750000000  115.077841732
 -14120.000000000  118.959143901
 -14106.250000000  122.752531379
 -14092.500000000  126.446709393
 -14078.750000000  130.032168558
 -14065.000000000  133.501147576
 -14051.250000000  136.847581494
 -14037.500000000  140.067036581
 -14023.750000000  143.156632899
 -14010.000000000  146.114955713
 -13996.250000000  148.941956899
 -13982.500000000  151.638847532
 -13968.750000000  154.207982872
 -13955.000000000  156.652740936
 -13941.250000000  158.977395899
 -13927.500000000  161.186987507
 -13913.750000000  163.287187724
 -13900.000000000  165.284165783
 -13886.250000000  167.184452811
 -13872.500000000  168.994807157
 -13858.750000000  170.722081533
 -13845.000000000  172.373093021
 -13831.250000000  173.954496991
 -13817.500000000  175.472665880
 -13803.750000000  176.933573788
 -13790.000000000  178.342687738
 -13776.250000000  179.704866437
 -13762.500000000  181.024267290
 -13748.750000000  182.304262346
 -13735.000000000  183.547363823
 -13721.250000000  184.755159754
 -13707.500000000  185.928260247
 -13693.750000000  187.066254777
 -13680.000000000  188.167680850
 -13666.250000000  189.230004294
 -13652.500000000  190.249611383
 -13638.750000000  191.221812895
 -13625.000000000  192.140860137
 -13611.250000000  192.999972906
 -13597.500000000  193.791379243
 -13583.750000000  194.506366806
 -13570.000000000  195.135345565
 -13556.250000000  195.667921480
 -13542.500000000  196.092980728
 -13528.750000000  196.398783985
 -13515.000000000  196.573070180
 -13501.250000000  196.603169092
 -13487.500000000  196.476122071
 -13473.750000000  196.178810107
 -13460.000000000  195.698088419
 -13446.250000000  195.020926656
 -13432.500000000  194.134553759
 -13418.750000000  193.026606490
 -13405.000000000  191.685280552
 -13391.250000000  190.099483225
 -13377.500000000  188.258986357
 -13363.750000000  186.154578556
 -13350.000000000  183.778215357
 -13336.250000000  181.123166151
 -13322.500000000  178.184156618
 -13308.750000000  174.957505395
 -13295.000000000  171.441253721
 -13281.250000000  167.635286759
 -13267.500000000  163.541445358
 -13253.750000000  159.163626968
 -13240.000000000  154.507874485
 -13226.250000000  149.582451807
 -13212.500000000  144.397904918
 -13198.750000000  138.967107369
 -13185.000000000  133.305289067
 -13171.250000000  127.430047328
 -13157.500000000  121.361339256
 -13143.750000000  115.121454531
 -13130.000000000  108.734967835
 -13116.250000000  102.228670180
 -13102.500000000   95.631478558
 -13088.750000000   88.974323414
 -13075.000000000   82.290013577
 -13061.250000000   75.613078439
 -13047.500000000   68.979587276
 -13033.750000000   62.426945810
 -13020.000000000   55.993670254
 -13006.250000000   49.719139259
 -12992.500000000   43.643324396
 -12978.750000000   37.806499987
 -12965.000000000   32.248933345
 -12951.250000000   27.010556679
 -12937.500000000   22.130622195
 -12923.750000000   17.647342167
 -12910.000000000   13.597516016
 -12896.250000000   10.016146739
 -12882.500000000    6.936049303
 -12868.750000000    4.387453961
 -12855.000000000    2.397607751
 -12841.250000000    0.990377791
 -12827.500000000    0.185860344
 -12813.750000000    0.000000000
 -12800.000000000    0.444223695
 -12786.250000000    1.525094731
 -12772.500000000    3.243992328
 -12758.750000000    5.596822737
 -12745.000000000    8.573768347
 -12731.250000000   12.159081720
 -12717.500000000   16.330931975
 -12703.750000000   21.061311444
 -12690.000000000   26.316011043
 -12676.250000000   32.054673361
 -12662.500000000   38.230933015
 -12648.750000000   44.792654418
 -12635.000000000   51.682277683
 -12621.250000000   58.837284034
 -12607.500000000   66.190792707
 -12593.750000000   73.672302001
 -12580.000000000   81.208587817
 -12566.250000000   88.724773707
 -12552.500000000   96.145587191
 -12538.750000000  103.396817835
 -12525.000000000  110.406993348
 -12511.250000000  117.109290737
 -12497.500000000  123.443700356
 -12483.750000000  129.359461537
 -12470.000000000  134.817789313
 -12456.250000000  139.794912633
 -12442.500000000  144.285445357
 -12428.750000000  148.306112245
 -12415.000000000  151.899853077
 -12401.250000000  155.140329036
 -12387.500000000  158.136856446
 -12373.750000000  161.039793994
 -12360.000000000  164.046410581
 -12346.250000000  167.407262031
 -12332.500000000  171.433105960
 -12318.750000000  176.502385234
 -12305.000000000  183.069311556
 -12291.250000000  191.672581928
 -12277.500000000  202.944761889
 -12263.750000000  217.622370665
 -12250.000000000  236.556704597
