#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       1         7.0826823637006084e+00         4.5889383630545453e+01       1
       2        -1.1741730233397274e+02        -2.1644212799496646e+02       2
       3        -3.7263701425410956e+00        -3.2260616603166994e+01       3
       4         4.6521690086002359e+01         6.9371390551055327e+01       4
       5        -3.0873960057327556e+00        -3.0289365545175817e-01       5
       6        -9.0050811526729788e+00        -5.8851966328510343e+00       6
       7         6.0707160049160089e+00         1.7210026832381274e+01       7
       8        -6.3784097467202043e+00        -9.9866115488265166e+00       8
       9        -3.4233596267475979e+00        -1.2111328525297386e+01       9
      10         9.6683862294462859e+00         8.0138562940374491e+00      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 700.000000
#! SET iteration  700
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         1.1725412125425454e+01         1.9847051943272696e+01       1
       2        -1.3440403270973115e+02        -2.4100015431833728e+02       2
       3        -6.9944944348470663e+00        -1.9428153061533138e+01       3
       4         5.1199636816766130e+01         7.5643396530641866e+01       4
       5        -3.1829111402944545e+00         1.1895573969626554e+00       5
       6        -9.3724725899887993e+00        -1.5675774833742006e+01       6
       7         8.0547953413895339e+00         1.8561133571927911e+01       7
       8        -6.4829178252677711e+00        -3.0576590761745814e+00       8
       9        -5.0367508880650611e+00        -1.6948730242110308e+01       9
      10         9.3570207013570990e+00         8.2727125541057074e+00      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 800.000000
#! SET iteration  800
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         8.5896492408318128e+00        -4.1891290562181844e+01       1
       2        -1.4670094096271714e+02        -2.3230407431162249e+02       2
       3        -7.0993985024318960e+00         9.5976263807722102e+00       3
       4         5.1987779558960803e+01         4.0417054203846057e+01       4
       5        -1.1198245015555675e+00         1.7378153084866689e+01       5
       6        -1.0288621972920151e+01        -8.1222496009554330e+00       6
       7         8.4843639041860808e+00         2.4612556159007970e-01       7
       8        -5.0110907723971172e+00         9.5461731285469362e+00       8
       9        -7.0834453206405827e+00        -1.6976779190728585e+01       9
      10         9.1639019503757595e+00         4.5514960920596459e-01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 900.000000
#! SET iteration  900
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         1.9017629866827118e-01        -8.7228918415272801e+01       1
       2        -1.5686742341052474e+02        -2.4974990442408318e+02       2
       3        -2.9503332282709720e+00         5.0550696291303609e+01       3
       4         4.9216998597765702e+01         2.0909260197961675e+01       4
       5         5.5223453454502802e-01         3.8055953918138323e+00       5
       6        -8.6163921992526387e+00         1.6390977181295643e+01       6
       7         6.5970962006677922e+00        -9.4882779569393918e+00       7
       8        -3.6053358607975925e+00        -7.3200326869995919e-02       8
       9        -7.2775259238529131e+00        -2.6009372462228839e+00       9
      10         7.5470512815550466e+00        -4.4040332651069596e+00      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1000.000000
#! SET iteration  1000
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1        -6.6309031992537477e+00        -2.9702037810181899e+01       1
       2        -1.6517833064091548e+02        -2.1312741470409227e+02       2
       3         4.1852067486418836e+00         8.7483875726333153e+01       3
       4         4.7498423281797329e+01         4.0935082357401164e+01       4
       5         7.8119308016539191e-01         4.4018344894688033e+00       5
       6        -5.8913010871197748e+00         1.7356719475409339e+01       6
       7         5.2881476674379719e+00        -9.0757517595948816e+00       7
       8        -3.7972408302080414e+00        -9.1103369235510829e+00       8
       9        -7.3333756418967662e+00        -1.1660338247581798e+01       9
      10         6.2689626447772993e+00        -8.6413967239587670e+00      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1100.000000
#! SET iteration  1100
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1        -5.2661558300561433e+00         3.1240645182545371e+01       1
       2        -1.6543086158826648e+02        -1.4596503365737402e+02       2
       3         1.2802803800641930e+01         9.8245810171091208e+01       3
       4         4.6124978539441194e+01         2.7042631590186499e+01       4
       5         9.3560996136176977e-01         6.4580742968360436e+00       5
       6        -3.7217838992096315e+00         1.7679246387273349e+01       6
       7         3.5429965636203580e+00        -2.1889185741764358e+01       7
       8        -4.6001822413048119e+00        -1.4122673712701294e+01       8
       9        -7.7733189833564884e+00        -7.4206302140530171e+00       9
      10         4.6975576790405080e+00        -1.1602216050111659e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1200.000000
#! SET iteration  1200
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1        -8.0631498868359586e-01         5.7862102964363551e+01       1
       2        -1.6286210378903499e+02        -1.3281690630211887e+02       2
       3         1.9090249695558228e+01         7.7084413521156151e+01       3
       4         4.3744868663934753e+01         1.5777553399666735e+01       4
       5         1.7002004452570147e+00         2.0453011370311319e+01       5
       6        -1.8410842399758174e+00         1.9119553683813535e+01       6
       7         1.0306387982323388e+00        -3.6096374194496832e+01       7
       8        -5.1722932863725957e+00        -1.0767902410354660e+01       8
       9        -7.1878049191146918e+00         7.6365763529660100e+00       9
      10         3.1750300867235830e+00        -1.4046132071452559e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1300.000000
#! SET iteration  1300
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         5.0719262677074424e+00         9.8110317861818075e+01       1
       2        -1.5978181211222710e+02        -1.0684514799528843e+02       2
       3         2.2372942557877810e+01         4.6201755842644971e+01       3
       4         4.0499562355017730e+01        -1.9475195331668722e+01       4
       5         3.5887718361864676e+00         2.6710011101199232e+01       5
       6         4.4001688832408864e-01         3.8335748160206109e+01       6
       7        -1.8589922074849488e+00        -3.1614195385197608e+01       7
       8        -5.6513387154576149e+00        -9.8807125518118930e+00       8
       9        -5.9533374261308181e+00         8.1128985300477137e+00       9
      10         1.6232598047504436e+00        -2.2056501127284228e+01      10
#!-------------------


#! FIELDS idx_energy b1.coeffs b1.aux_coeffs index
#! SET time 1400.000000
#! SET iteration  1400
#! SET type LinearBasisSet
#! SET ndimensions  1
#! SET ncoeffs_total  11
#! SET shape_energy  11
       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1         1.2884797479418191e+01         1.2165533347781800e+02       1
       2        -1.5530423244184712e+02        -9.3153593793796091e+01       2
