#! FIELDS energy b1.bias der_energy
#! SET min_energy -15000
#! SET max_energy -12250
#! SET nbins_energy  201
#! SET periodic_energy false
 -15000.000000000 -175.703956315   -0.437242269
 -14986.250000000 -170.107955905   -0.379171932
 -14972.500000000 -165.214081218   -0.334776665
 -14958.750000000 -160.847804823   -0.302124193
 -14945.000000000 -156.859876498   -0.279467894
 -14931.250000000 -153.123860163   -0.265233867
 -14917.500000000 -149.533844148   -0.258008653
 -14903.750000000 -146.002315924   -0.256527582
 -14890.000000000 -142.458192741   -0.259663748
 -14876.250000000 -138.844999942   -0.266417552
 -14862.500000000 -135.119188997   -0.275906826
 -14848.750000000 -131.248587629   -0.287357500
 -14835.000000000 -127.210974668   -0.300094785
 -14821.250000000 -122.992772562   -0.313534872
 -14807.500000000 -118.587850755   -0.327177107
 -14793.750000000 -113.996433392   -0.340596634
 -14780.000000000 -109.224105105   -0.353437487
 -14766.250000000 -104.280908849   -0.365406104
 -14752.500000000  -99.180530040   -0.376265254
 -14738.750000000  -93.939561475   -0.385828362
 -14725.000000000  -88.576843756   -0.393954197
 -14711.250000000  -83.112876159   -0.400541931
 -14697.500000000  -77.569293127   -0.405526538
 -14683.750000000  -71.968401782   -0.408874515
 -14670.000000000  -66.332776048   -0.410579922
 -14656.250000000  -60.684903210   -0.410660714
 -14642.500000000  -55.046878902   -0.409155361
 -14628.750000000  -49.440146744   -0.406119736
 -14615.000000000  -43.885279011   -0.401624251
 -14601.250000000  -38.401794914   -0.395751250
 -14587.500000000  -33.008013247   -0.388592617
 -14573.750000000  -27.720936323   -0.380247611
 -14560.000000000  -22.556162303   -0.370820903
 -14546.250000000  -17.527823156   -0.360420808
 -14532.500000000  -12.648545673   -0.349157696
 -14518.750000000   -7.929433095   -0.337142582
 -14505.000000000   -3.380065057   -0.324485871
 -14491.250000000    0.991486293   -0.311296257
 -14477.500000000    5.178626024   -0.297679765
 -14463.750000000    9.176193880   -0.283738924
 -14450.000000000   12.980411224   -0.269572060
 -14436.250000000   16.588819103   -0.255272711
 -14422.500000000   20.000208954   -0.240929142
 -14408.750000000   23.214547351   -0.226623960
 -14395.000000000   26.232896096   -0.212433824
 -14381.250000000   29.057328849   -0.198429225
 -14367.500000000   31.690845381   -0.184674362
 -14353.750000000   34.137284458   -0.171227067
 -14340.000000000   36.401236264   -0.158138808
 -14326.250000000   38.487955170   -0.145454741
 -14312.500000000   40.403273609   -0.133213812
 -14298.750000000   42.153517696   -0.121448912
 -14285.000000000   43.745425178   -0.110187059
 -14271.250000000   45.186066244   -0.099449629
 -14257.500000000   46.482767611   -0.089252604
 -14243.750000000   47.643040288   -0.079606857
 -14230.000000000   48.674511325   -0.070518446
 -14216.250000000   49.584859815   -0.061988936
 -14202.500000000   50.381757351   -0.054015727
 -14188.750000000   51.072813101   -0.046592396
 -14175.000000000   51.665523603   -0.039709042
 -14161.250000000   52.167227358   -0.033352637
 -14147.500000000   52.585064235   -0.027507376
 -14133.750000000   52.925939680   -0.022155023
 -14120.000000000   53.196493675   -0.017275259
 -14106.250000000   53.403074379   -0.012846011
 -14092.500000000   53.551716322   -0.008843785
 -14078.750000000   53.648123036   -0.005243983
 -14065.000000000   53.697653937   -0.002021200
 -14051.250000000   53.705315306    0.000850478
 -14037.500000000   53.675755131    0.003397208
 -14023.750000000   53.613261623    0.005645123
 -14010.000000000   53.521765152    0.007620099
 -13996.250000000   53.404843365    0.009347532
 -13982.500000000   53.265729226    0.010852129
 -13968.750000000   53.107321717    0.012157732
 -13955.000000000   52.932198931    0.013287149
 -13941.250000000   52.742633275    0.014262014
 -13927.500000000   52.540608509    0.015102658
 -13913.750000000   52.327838354    0.015828013
 -13900.000000000   52.105786367    0.016455523
 -13886.250000000   51.875686846    0.017001081
 -13872.500000000   51.638566453    0.017478989
 -13858.750000000   51.395266329    0.017901929
 -13845.000000000   51.146464420    0.018280957
 -13831.250000000   50.892697773    0.018625513
 -13817.500000000   50.634384567    0.018943453
 -13803.750000000   50.371845641    0.019241089
 -13790.000000000   50.105325319    0.019523250
 -13776.250000000   49.835011306    0.019793356
 -13762.500000000   49.561053485    0.020053503
 -13748.750000000   49.283581432    0.020304566
 -13735.000000000   49.002720484    0.020546307
 -13721.250000000   48.718606225    0.020777494
 -13707.500000000   48.431397260    0.020996032
 -13693.750000000   48.141286164    0.021199099
 -13680.000000000   47.848508512    0.021383286
 -13666.250000000   47.553349925    0.021544747
 -13652.500000000   47.256151064    0.021679348
 -13638.750000000   46.957310544    0.021782819
 -13625.000000000   46.657285739    0.021850908
 -13611.250000000   46.356591486    0.021879535
 -13597.500000000   46.055796706    0.021864938
 -13583.750000000   45.755518971    0.021803826
 -13570.000000000   45.456417083    0.021693517
 -13556.250000000   45.159181726    0.021532078
 -13542.500000000   44.864524297    0.021318449
 -13528.750000000   44.573164015    0.021052572
 -13515.000000000   44.285813436    0.020735492
 -13501.250000000   44.003162518    0.020369466
 -13487.500000000   43.725861398    0.019958044
 -13473.750000000   43.454502042    0.019506147
 -13460.000000000   43.189598974    0.019020128
 -13446.250000000   42.931569270    0.018507815
 -13432.500000000   42.680712040    0.017978541
 -13418.750000000   42.437187622    0.017443159
 -13405.000000000   42.200996722    0.016914033
 -13391.250000000   41.971959746    0.016405020
 -13377.500000000   41.749696582    0.015931420
 -13363.750000000   41.533607088    0.015509924
 -13350.000000000   41.322852553    0.015158529
 -13336.250000000   41.116338400    0.014896436
 -13322.500000000   40.912698410    0.014743934
 -13308.750000000   40.710280724    0.014722256
 -13295.000000000   40.507135918    0.014853423
 -13281.250000000   40.301007395    0.015160063
 -13267.500000000   40.089324382    0.015665212
 -13253.750000000   39.869197771    0.016392098
 -13240.000000000   39.637419068    0.017363909
 -13226.250000000   39.390462679    0.018603539
 -13212.500000000   39.124491766    0.020133319
