#! FIELDS energy targetdist
#! SET min_energy -15000
#! SET max_energy -12250
#! SET nbins_energy  201
#! SET periodic_energy false
 -15000.000000000    0.000363636
 -14986.250000000    0.000363636
 -14972.500000000    0.000363636
 -14958.750000000    0.000363636
 -14945.000000000    0.000363636
 -14931.250000000    0.000363636
 -14917.500000000    0.000363636
 -14903.750000000    0.000363636
 -14890.000000000    0.000363636
 -14876.250000000    0.000363636
 -14862.500000000    0.000363636
 -14848.750000000    0.000363636
 -14835.000000000    0.000363636
 -14821.250000000    0.000363636
 -14807.500000000    0.000363636
 -14793.750000000    0.000363636
 -14780.000000000    0.000363636
 -14766.250000000    0.000363636
 -14752.500000000    0.000363636
 -14738.750000000    0.000363636
 -14725.000000000    0.000363636
 -14711.250000000    0.000363636
 -14697.500000000    0.000363636
 -14683.750000000    0.000363636
 -14670.000000000    0.000363636
 -14656.250000000    0.000363636
 -14642.500000000    0.000363636
 -14628.750000000    0.000363636
 -14615.000000000    0.000363636
 -14601.250000000    0.000363636
 -14587.500000000    0.000363636
 -14573.750000000    0.000363636
 -14560.000000000    0.000363636
 -14546.250000000    0.000363636
 -14532.500000000    0.000363636
 -14518.750000000    0.000363636
 -14505.000000000    0.000363636
 -14491.250000000    0.000363636
 -14477.500000000    0.000363636
 -14463.750000000    0.000363636
 -14450.000000000    0.000363636
 -14436.250000000    0.000363636
 -14422.500000000    0.000363636
 -14408.750000000    0.000363636
 -14395.000000000    0.000363636
 -14381.250000000    0.000363636
 -14367.500000000    0.000363636
 -14353.750000000    0.000363636
 -14340.000000000    0.000363636
 -14326.250000000    0.000363636
 -14312.500000000    0.000363636
 -14298.750000000    0.000363636
 -14285.000000000    0.000363636
 -14271.250000000    0.000363636
 -14257.500000000    0.000363636
 -14243.750000000    0.000363636
 -14230.000000000    0.000363636
 -14216.250000000    0.000363636
 -14202.500000000    0.000363636
 -14188.750000000    0.000363636
 -14175.000000000    0.000363636
 -14161.250000000    0.000363636
 -14147.500000000    0.000363636
 -14133.750000000    0.000363636
 -14120.000000000    0.000363636
 -14106.250000000    0.000363636
 -14092.500000000    0.000363636
 -14078.750000000    0.000363636
 -14065.000000000    0.000363636
 -14051.250000000    0.000363636
 -14037.500000000    0.000363636
 -14023.750000000    0.000363636
 -14010.000000000    0.000363636
 -13996.250000000    0.000363636
 -13982.500000000    0.000363636
 -13968.750000000    0.000363636
 -13955.000000000    0.000363636
 -13941.250000000    0.000363636
 -13927.500000000    0.000363636
 -13913.750000000    0.000363636
 -13900.000000000    0.000363636
 -13886.250000000    0.000363636
 -13872.500000000    0.000363636
 -13858.750000000    0.000363636
 -13845.000000000    0.000363636
 -13831.250000000    0.000363636
 -13817.500000000    0.000363636
 -13803.750000000    0.000363636
 -13790.000000000    0.000363636
 -13776.250000000    0.000363636
 -13762.500000000    0.000363636
 -13748.750000000    0.000363636
 -13735.000000000    0.000363636
 -13721.250000000    0.000363636
 -13707.500000000    0.000363636
 -13693.750000000    0.000363636
 -13680.000000000    0.000363636
 -13666.250000000    0.000363636
 -13652.500000000    0.000363636
 -13638.750000000    0.000363636
 -13625.000000000    0.000363636
 -13611.250000000    0.000363636
 -13597.500000000    0.000363636
 -13583.750000000    0.000363636
 -13570.000000000    0.000363636
 -13556.250000000    0.000363636
 -13542.500000000    0.000363636
 -13528.750000000    0.000363636
 -13515.000000000    0.000363636
 -13501.250000000    0.000363636
 -13487.500000000    0.000363636
 -13473.750000000    0.000363636
 -13460.000000000    0.000363636
 -13446.250000000    0.000363636
 -13432.500000000    0.000363636
 -13418.750000000    0.000363636
 -13405.000000000    0.000363636
 -13391.250000000    0.000363636
 -13377.500000000    0.000363636
 -13363.750000000    0.000363636
 -13350.000000000    0.000363636
 -13336.250000000    0.000363636
 -13322.500000000    0.000363636
 -13308.750000000    0.000363636
 -13295.000000000    0.000363636
 -13281.250000000    0.000363636
 -13267.500000000    0.000363636
 -13253.750000000    0.000363636
 -13240.000000000    0.000363636
 -13226.250000000    0.000363636
 -13212.500000000    0.000363636
 -13198.750000000    0.000363636
 -13185.000000000    0.000363636
 -13171.250000000    0.000363636
 -13157.500000000    0.000363636
 -13143.750000000    0.000363636
 -13130.000000000    0.000363636
 -13116.250000000    0.000363636
 -13102.500000000    0.000363636
 -13088.750000000    0.000363636
 -13075.000000000    0.000363636
 -13061.250000000    0.000363636
 -13047.500000000    0.000363636
 -13033.750000000    0.000363636
 -13020.000000000    0.000363636
 -13006.250000000    0.000363636
 -12992.500000000    0.000363636
 -12978.750000000    0.000363636
 -12965.000000000    0.000363636
 -12951.250000000    0.000363636
 -12937.500000000    0.000363636
 -12923.750000000    0.000363636
 -12910.000000000    0.000363636
 -12896.250000000    0.000363636
 -12882.500000000    0.000363636
 -12868.750000000    0.000363636
 -12855.000000000    0.000363636
 -12841.250000000    0.000363636
 -12827.500000000    0.000363636
 -12813.750000000    0.000363636
 -12800.000000000    0.000363636
 -12786.250000000    0.000363636
 -12772.500000000    0.000363636
 -12758.750000000    0.000363636
 -12745.000000000    0.000363636
 -12731.250000000    0.000363636
 -12717.500000000    0.000363636
 -12703.750000000    0.000363636
 -12690.000000000    0.000363636
 -12676.250000000    0.000363636
 -12662.500000000    0.000363636
 -12648.750000000    0.000363636
 -12635.000000000    0.000363636
 -12621.250000000    0.000363636
 -12607.500000000    0.000363636
 -12593.750000000    0.000363636
 -12580.000000000    0.000363636
 -12566.250000000    0.000363636
 -12552.500000000    0.000363636
 -12538.750000000    0.000363636
 -12525.000000000    0.000363636
 -12511.250000000    0.000363636
 -12497.500000000    0.000363636
 -12483.750000000    0.000363636
 -12470.000000000    0.000363636
 -12456.250000000    0.000363636
 -12442.500000000    0.000363636
 -12428.750000000    0.000363636
 -12415.000000000    0.000363636
 -12401.250000000    0.000363636
 -12387.500000000    0.000363636
 -12373.750000000    0.000363636
 -12360.000000000    0.000363636
 -12346.250000000    0.000363636
 -12332.500000000    0.000363636
 -12318.750000000    0.000363636
 -12305.000000000    0.000363636
 -12291.250000000    0.000363636
 -12277.500000000    0.000363636
 -12263.750000000    0.000363636
 -12250.000000000    0.000363636
